Id,MSSubClass,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GarageType_NoNull,GarageYrBlt_NoNull,MasVnrArea_NoNull,LotFrontage_capped,LotArea_capped,TotalBsmtSF_capped,GrLivArea_capped,GarageArea_capped,1stFlrSF_capped
360,60,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,956,Unf,0,130,GasA,Ex,Y,SBrkr,838,0,1,0,2,1,3,1,Gd,7,Typ,1,TA,RFn,2,TA,TA,Y,208,75,0,0,374,0,6,2006,WD,Normal,280000,Attchd,1998.0,530.0,78.0,12011.0,1086.0,1924.0,592.0,1086.0
361,85,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,Gd,TA,Av,Gd,773,Unf,0,115,GasA,Ex,Y,SBrkr,0,0,1,0,1,0,2,1,TA,5,Typ,1,TA,RFn,2,TA,TA,Y,0,0,0,0,192,0,6,2007,WD,Normal,156000,Attchd,1978.0,0.0,,7540.0,888.0,912.0,470.0,912.0
362,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,TA,399,Unf,0,484,GasA,Gd,Y,SBrkr,517,0,1,0,1,0,3,1,TA,8,Typ,0,None,Unf,1,TA,TA,N,0,0,0,0,0,0,7,2008,WD,Normal,145000,Detchd,1940.0,0.0,,9144.0,883.0,1505.0,240.0,988.0
363,85,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,Gd,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,Ex,Y,SBrkr,1427,0,0,0,3,0,4,1,Gd,7,Typ,1,Ex,RFn,2,TA,TA,Y,0,0,177,0,0,0,7,2009,ConLD,Normal,198500,BuiltIn,2003.0,500.0,64.0,7301.0,0.0,1922.0,672.0,495.0
364,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,TA,162,Unf,0,321,GasA,Gd,Y,SBrkr,504,0,0,0,1,1,2,1,Gd,5,Typ,0,None,Unf,1,TA,TA,Y,250,0,0,0,0,0,5,2009,WD,Normal,118000,Detchd,1972.0,510.0,21.0,1680.0,483.0,987.0,264.0,483.0
365,60,RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,Mn,Gd,712,Unf,0,84,GasA,TA,Y,SBrkr,784,0,1,0,2,1,3,1,TA,6,Typ,1,TA,Fin,2,TA,TA,Y,306,111,0,0,0,0,7,2006,WD,Normal,190000,Attchd,1976.0,120.0,,18800.0,796.0,1574.0,566.0,790.0
366,70,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,TA,Fa,No,TA,456,Unf,0,216,GasA,Gd,Y,FuseA,672,0,0,0,1,0,3,1,TA,6,Typ,0,None,Unf,1,TA,Fa,Y,0,128,218,0,0,0,7,2009,WD,Normal,147000,Detchd,1964.0,0.0,59.0,10690.0,672.0,1344.0,468.0,672.0
367,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,No,Gd,609,Unf,0,785,GasA,Gd,Y,SBrkr,0,0,1,0,1,1,3,1,TA,6,Typ,2,Gd,RFn,2,TA,TA,Y,0,76,0,0,185,0,7,2009,WD,Normal,159000,Attchd,1963.0,247.0,,9500.0,1394.0,1394.0,514.0,1394.0
368,80,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,TA,TA,CBlock,Gd,TA,Gd,Gd,371,Unf,0,728,GasA,Gd,Y,SBrkr,0,0,0,1,1,0,3,1,TA,6,Typ,1,Gd,RFn,1,TA,TA,Y,64,110,0,0,0,0,12,2008,WD,Normal,165000,Basment,1962.0,305.0,101.0,9150.0,1099.0,1431.0,296.0,1431.0
369,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,TA,TA,No,TA,540,Unf,0,728,GasA,Gd,Y,SBrkr,0,0,0,0,1,0,2,1,TA,7,Typ,1,Gd,Fin,1,TA,TA,Y,0,98,0,0,0,0,3,2010,WD,Normal,132000,Attchd,1954.0,200.0,78.0,7800.0,1268.0,1268.0,244.0,1268.0
370,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,CBlock,TA,TA,No,TA,72,Rec,258,733,GasA,Ex,Y,SBrkr,0,0,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Fin,2,TA,TA,Y,364,17,0,0,182,0,3,2010,WD,Normal,162000,Detchd,1997.0,0.0,,9830.0,1063.0,1287.0,576.0,1287.0
371,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Gd,0,Unf,0,953,GasA,Ex,Y,SBrkr,711,0,0,0,2,1,3,1,TA,7,Typ,1,TA,RFn,2,TA,TA,Y,100,40,0,0,0,0,1,2006,WD,Normal,172400,Attchd,2000.0,0.0,,8121.0,953.0,1664.0,460.0,953.0
372,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,TA,TA,CBlock,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,TA,Y,SBrkr,468,0,0,0,2,0,4,1,TA,7,Min2,1,Gd,Fin,2,TA,TA,N,0,59,0,0,0,0,7,2008,WD,Normal,134432,Detchd,1991.0,0.0,80.0,17120.0,0.0,1588.0,680.0,1120.0
373,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,No,Gd,623,LwQ,121,0,GasA,TA,Y,SBrkr,0,0,1,0,1,0,2,1,TA,4,Typ,0,None,Unf,1,TA,TA,Y,353,0,0,0,90,0,2,2010,WD,Normal,125000,Attchd,1984.0,0.0,50.0,7175.0,744.0,752.0,264.0,752.0
374,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,TA,TA,No,TA,428,LwQ,180,0,GasA,TA,Y,SBrkr,0,0,1,0,1,0,3,1,TA,5,Min2,0,None,Unf,1,TA,TA,Y,66,0,0,0,0,0,11,2009,WD,Normal,123000,Attchd,1953.0,0.0,79.0,10634.0,608.0,1319.0,270.0,1319.0
375,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,847,GasA,Ex,Y,SBrkr,1081,0,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Fin,2,TA,TA,Y,100,48,0,0,0,0,7,2007,WD,Normal,219500,BuiltIn,2003.0,0.0,65.0,8200.0,847.0,1928.0,434.0,847.0
376,30,RL,Pave,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Fa,Fa,BrkTil,Fa,Po,Gd,Fa,350,Unf,0,333,GasA,Gd,N,FuseA,0,0,1,0,0,1,1,1,Fa,4,Maj1,0,None,NoGarage,0,NoGarage,NoGarage,Y,0,0,0,0,0,0,3,2009,WD,Normal,61000,None,2005.0,0.0,,10020.0,683.0,904.0,0.0,904.0
377,85,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,298,Unf,0,572,GasA,Ex,Y,SBrkr,0,0,0,0,1,0,2,1,TA,5,Typ,0,None,Unf,2,TA,TA,Y,0,0,0,0,0,0,7,2006,WD,Normal,148000,Detchd,1998.0,0.0,57.0,8846.0,870.0,914.0,576.0,914.0
378,60,FV,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,1580,GasA,Ex,Y,SBrkr,886,0,0,0,3,0,4,1,Gd,8,Typ,1,Gd,RFn,2,TA,TA,Y,159,214,0,0,0,0,12,2007,WD,Normal,340000,Attchd,2004.0,0.0,102.0,11143.0,1580.0,2466.0,610.0,1580.0
379,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Av,Ex,1445,Unf,0,411,GasA,Ex,Y,SBrkr,0,0,1,0,1,1,1,1,Ex,8,Typ,1,Ex,Fin,3,TA,TA,Y,113,0,0,0,0,0,6,2010,New,Partial,394432,Attchd,2010.0,350.0,88.0,11394.0,1856.0,1856.0,834.0,1856.0
380,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Gd,0,Unf,0,982,GasA,Ex,Y,SBrkr,793,0,0,0,2,1,3,1,TA,7,Typ,1,TA,Fin,2,TA,TA,Y,100,63,0,0,0,0,6,2009,WD,Normal,179000,Attchd,2000.0,16.0,60.0,8123.0,982.0,1800.0,463.0,1007.0
381,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,BrkTil,TA,TA,No,TA,218,Unf,0,808,GasA,TA,Y,SBrkr,665,0,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Unf,1,TA,TA,Y,0,0,242,0,0,0,5,2010,WD,Normal,127000,Detchd,1924.0,0.0,50.0,5000.0,1026.0,1691.0,308.0,1026.0
382,20,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,No,Gd,0,Unf,0,1293,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,2,1,Gd,5,Typ,1,Gd,RFn,2,TA,TA,Y,216,121,0,0,0,0,8,2006,New,Partial,187750,Attchd,2006.0,0.0,60.0,7200.0,1293.0,1301.0,572.0,1301.0
383,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,0,Unf,0,939,GasA,Ex,Y,SBrkr,858,0,0,0,2,1,3,1,Gd,8,Typ,0,None,RFn,2,TA,TA,Y,144,53,0,0,0,0,4,2007,WD,Normal,213500,Attchd,2006.0,0.0,79.0,9245.0,939.0,1797.0,639.0,939.0
384,45,RH,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,Fa,Fa,No,Fa,0,Unf,0,784,GasA,TA,N,FuseA,0,0,0,0,1,0,2,1,TA,5,Typ,0,None,Unf,2,Fa,Fa,N,0,0,91,0,0,0,10,2009,WD,Normal,76000,Detchd,1950.0,0.0,60.0,9000.0,784.0,784.0,360.0,784.0
385,60,RL,Pave,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,Av,Gd,985,Unf,0,595,GasA,Ex,Y,SBrkr,874,0,1,0,2,1,3,1,Gd,9,Typ,2,Fa,Fin,2,TA,TA,Y,216,231,0,0,0,0,6,2007,WD,Normal,240000,Attchd,1992.0,0.0,,35469.990413139654,1580.0,1953.0,501.0,1079.0
386,120,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,24,Unf,0,1232,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,2,1,Gd,6,Typ,1,TA,Fin,2,TA,TA,Y,146,20,0,0,144,0,4,2010,WD,Normal,192000,Attchd,2004.0,16.0,43.0,3182.0,1256.0,1269.0,430.0,1269.0
387,50,RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,TA,Fa,PConc,TA,TA,No,TA,0,Unf,0,658,GasA,TA,Y,SBrkr,526,0,0,0,1,0,5,1,TA,8,Typ,0,None,NoGarage,0,NoGarage,NoGarage,N,0,151,0,0,0,0,5,2006,WD,AdjLand,81000,None,2005.0,0.0,58.0,8410.0,658.0,1184.0,0.0,658.0
388,80,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Av,TA,631,Unf,0,410,GasA,Ex,Y,SBrkr,0,0,1,0,1,0,3,1,TA,6,Typ,1,Fa,Unf,1,TA,TA,Y,296,0,0,0,0,0,10,2009,WD,Abnorml,125000,Detchd,1977.0,255.0,72.0,7200.0,1041.0,1125.0,352.0,1125.0
389,20,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,1468,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,6,Typ,0,None,RFn,2,TA,TA,Y,120,25,0,0,0,0,7,2008,WD,Normal,191000,Attchd,1999.0,125.0,93.0,9382.0,1468.0,1479.0,577.0,1479.0
390,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,Av,Ex,1280,Unf,0,402,GasA,Ex,Y,SBrkr,590,0,1,0,2,1,3,1,Ex,9,Typ,1,Ex,Fin,3,TA,TA,Y,196,134,0,0,0,0,8,2008,New,Partial,426000,BuiltIn,2008.0,272.0,96.0,12474.0,1682.0,2332.0,846.0,1742.0
391,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,Gd,No,TA,241,BLQ,391,229,GasA,Ex,Y,SBrkr,406,0,1,0,1,0,4,1,TA,7,Typ,0,None,Unf,1,TA,TA,Y,0,130,112,0,0,0,4,2008,WD,Normal,119000,Detchd,1978.0,0.0,50.0,8405.0,861.0,1367.0,384.0,961.0
392,60,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Ex,TA,No,Ex,690,Unf,0,114,GasA,Ex,Y,SBrkr,1157,0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Fin,2,TA,TA,Y,125,192,0,0,0,0,6,2009,WD,Normal,215000,BuiltIn,2001.0,0.0,71.0,12209.0,804.0,1961.0,560.0,804.0
393,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,TA,Y,SBrkr,0,0,0,0,1,0,3,1,TA,5,Typ,0,None,RFn,1,TA,TA,Y,0,0,0,0,0,1200,7,2007,WD,Normal,106500,Attchd,1959.0,0.0,,8339.0,0.0,882.0,294.0,882.0
394,30,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,TA,TA,CBlock,TA,TA,No,TA,266,Unf,0,522,GasA,TA,Y,FuseA,0,0,0,0,1,0,2,1,TA,4,Typ,2,TA,NoGarage,0,NoGarage,NoGarage,Y,0,0,0,0,0,0,4,2006,WD,Abnorml,100000,None,2005.0,0.0,,7446.0,788.0,788.0,0.0,788.0
395,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,TA,0,Unf,0,735,GasA,Gd,Y,FuseA,299,0,0,0,1,0,2,1,TA,5,Typ,0,None,Unf,1,TA,TA,Y,0,39,0,0,0,0,7,2007,WD,Normal,109000,Detchd,1940.0,0.0,60.0,10134.0,735.0,1034.0,240.0,735.0
396,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Av,TA,739,Unf,0,405,GasA,TA,Y,SBrkr,0,0,1,0,1,0,3,1,TA,6,Typ,0,None,Unf,1,TA,TA,Y,44,0,0,0,0,0,6,2010,WD,Normal,129000,Attchd,1956.0,0.0,68.0,9571.0,1144.0,1144.0,596.0,1144.0
397,20,RL,Pave,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Av,TA,777,Unf,0,117,GasA,TA,Y,SBrkr,0,0,0,0,1,0,2,1,TA,6,Typ,0,None,RFn,2,TA,TA,Y,215,0,0,0,0,0,9,2009,WD,Normal,123000,Detchd,1985.0,0.0,60.0,7200.0,894.0,894.0,600.0,894.0
398,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,TA,540,Unf,0,324,GasA,TA,Y,SBrkr,936,0,0,0,2,0,4,1,TA,8,Typ,1,TA,RFn,1,TA,TA,Y,0,168,0,0,0,0,7,2007,WD,Normal,169500,Attchd,1962.0,288.0,69.0,7590.0,864.0,1812.0,264.0,876.0
399,30,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,TA,Fa,BrkTil,Fa,Po,No,Fa,0,Unf,0,961,GasA,Gd,Y,Mix,0,0,0,0,1,0,2,1,TA,6,Maj2,0,None,Unf,1,Po,Po,N,0,0,0,0,0,0,11,2007,WD,Abnorml,67000,Detchd,1920.0,0.0,60.0,8967.0,961.0,1077.0,338.0,1077.0
400,60,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,No,Gd,812,Unf,0,280,GasA,Ex,Y,SBrkr,438,0,1,0,2,0,2,1,Gd,7,Typ,0,None,Fin,2,TA,TA,Y,0,168,0,0,0,0,10,2009,WD,Normal,241000,Attchd,2007.0,100.0,65.0,8125.0,1092.0,1550.0,438.0,1112.0
401,120,RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,No,Gd,786,Unf,0,474,GasA,Ex,Y,SBrkr,0,0,1,0,1,1,1,1,Ex,4,Typ,2,Gd,Fin,2,TA,TA,Y,120,30,0,0,224,0,12,2008,WD,Normal,245500,Attchd,1996.0,0.0,38.0,14963.0,1260.0,1288.0,500.0,1288.0
402,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,24,Unf,0,1286,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Fin,2,TA,TA,Y,0,0,0,0,0,0,7,2006,New,Partial,164990,Attchd,2005.0,0.0,65.0,8767.0,1310.0,1310.0,400.0,1310.0
403,30,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,No,TA,0,Unf,0,672,GasA,Ex,Y,SBrkr,0,0,0,0,1,0,2,1,TA,4,Typ,0,None,Unf,1,TA,TA,N,168,0,0,0,0,0,8,2008,WD,Normal,108000,Detchd,1940.0,0.0,60.0,10200.0,672.0,672.0,240.0,672.0
404,60,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,1141,GasA,Gd,Y,SBrkr,1098,0,0,0,2,1,4,1,Gd,10,Typ,1,TA,Fin,2,TA,TA,Y,144,123,0,0,0,0,7,2006,WD,Abnorml,258000,BuiltIn,1998.0,650.0,93.0,12090.0,1141.0,2263.0,420.0,1165.0
405,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,Gd,TA,No,Gd,0,Unf,0,806,GasA,Gd,Y,SBrkr,766,0,0,0,2,1,3,1,TA,7,Typ,1,TA,Fin,2,TA,TA,Y,0,40,0,0,0,0,5,2007,WD,Normal,168000,BuiltIn,1995.0,0.0,,10364.0,806.0,1572.0,373.0,806.0
406,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1976,1993,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,No,TA,1116,Unf,0,165,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,TA,8,Min1,1,TA,Unf,2,TA,TA,Y,120,78,0,0,0,0,6,2009,WD,Normal,150000,Attchd,1993.0,0.0,,9991.0,1281.0,1620.0,490.0,1620.0
407,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,TA,0,Unf,0,1064,GasA,Ex,Y,FuseA,0,473,0,0,1,0,3,1,TA,6,Maj2,0,None,Unf,1,TA,TA,Y,0,0,0,0,0,0,3,2008,WD,Normal,115000,Detchd,1936.0,0.0,51.0,10480.0,1064.0,1639.0,240.0,1166.0
408,70,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,TA,TA,BrkTil,Gd,TA,No,Gd,0,Unf,0,840,GasA,Ex,Y,SBrkr,840,0,0,0,2,0,4,1,TA,8,Typ,0,None,Unf,1,TA,TA,Y,0,0,160,0,0,0,3,2008,WD,Normal,177000,Attchd,1960.0,0.0,63.0,15576.0,840.0,1680.0,308.0,840.0
409,60,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,Gd,No,Ex,0,Unf,0,1063,GasA,Ex,Y,SBrkr,1101,0,0,0,2,1,3,1,Gd,9,Typ,1,Gd,RFn,3,TA,TA,Y,192,62,0,0,0,0,8,2007,New,Partial,280000,Attchd,2006.0,350.0,109.0,14154.0,1063.0,2172.0,947.0,1071.0
410,60,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,No,Ex,789,Unf,0,245,GasA,Ex,Y,SBrkr,1028,0,1,0,2,1,3,1,Ex,8,Typ,1,Gd,Fin,3,TA,TA,Y,0,102,0,0,0,0,4,2008,New,Partial,339750,Attchd,2008.0,100.0,85.0,10800.0,1034.0,2078.0,836.0,1050.0
411,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,TA,Fa,CBlock,TA,Fa,No,TA,0,Unf,0,1276,GasA,TA,Y,FuseA,0,0,0,0,1,0,3,1,TA,5,Mod,0,None,Unf,1,TA,TA,Y,0,0,0,0,0,0,6,2009,COD,Abnorml,60000,Attchd,1958.0,0.0,68.0,9571.0,1276.0,1276.0,350.0,1276.0
412,190,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Mn,TA,1056,Unf,0,0,GasA,TA,N,SBrkr,0,0,1,0,1,0,3,1,TA,5,Typ,0,None,Fin,2,TA,TA,Y,264,0,0,0,0,0,1,2006,WD,Normal,145000,Attchd,1955.0,0.0,100.0,34650.0,1056.0,1056.0,572.0,1056.0
